0	0	0	0	0	0	0	0	0.50000000	0	0	0	0.35355338	0	0.25000000
-0.074446030	0.0010656896	0	0	0	0	0	0	0.49849290	0	0	0	0.35355338	0	0.25000000
-0.14249793	0.0042627584	0	0	0	0	0	0	0.49397156	0	0	0	0.35355338	0	0.25000000
-0.20415567	0.0095912060	0	0	0	0	0	0	0.48643598	0	0	0	0.35355338	0	0.25000000
-0.25941929	0.017051034	0	0	0	0	0	0	0.47588620	0	0	0	0.35355338	0	0.25000000
-0.30828878	0.026642239	0	0	0	0	0	0	0.46232218	0	0	0	0.35355338	0	0.25000000
-0.35076413	0.038364824	0	0	0	0	0	0	0.44574395	0	0	0	0.35355338	0	0.25000000
-0.38684532	0.052218787	0	0	0	0	0	0	0.42615148	0	0	0	0.35355338	0	0.25000000
-0.41653237	0.068204135	0	0	0	0	0	0	0.40354478	0	0	0	0.35355338	0	0.25000000
-0.43982533	0.086320855	0	0	0	0	0	0	0.37792388	0	0	0	0.35355338	0	0.25000000
-0.45672411	0.10656895	0	0	0	0	0	0	0.34928873	0	0	0	0.35355338	0	0.25000000
-0.46722877	0.12894844	0	0	0	0	0	0	0.31763938	0	0	0	0.35355338	0	0.25000000
-0.47133929	0.15345930	0	0	0	0	0	0	0.28297579	0	0	0	0.35355338	0	0.25000000
-0.46905565	0.18010154	0	0	0	0	0	0	0.24529797	0	0	0	0.35355338	0	0.25000000
-0.46037790	0.20887515	0	0	0	0	0	0	0.20460592	0	0	0	0.35355338	0	0.25000000
-0.44530600	0.23978016	0	0	0	0	0	0	0.16089965	0	0	0	0.35355338	0	0.25000000
-0.42383996	0.27281654	0	0	0	0	0	0	0.11417916	0	0	0	0.35355338	0	0.25000000
-0.39597979	0.30798429	0	0	0	0	0	0	0.064444445	0	0	0	0.35355338	0	0.25000000
-0.36172548	0.34528342	0	0	0	0	0	0	0.011695501	0	0	0	0.35355338	0	0.25000000
-0.32370865	0.38208234	0	0	0	0	0	0	-0.042206842	0	0	0	0.35355338	0	0.25000000
-0.28762743	0.41268286	0	0	0	0	0	0	-0.093233369	0	0	0	0.35355338	0	0.25000000
-0.25367761	0.43688923	0	0	0	0	0	0	-0.14124568	0	0	0	0.35355338	0	0.25000000
-0.22185917	0.45470145	0	0	0	0	0	0	-0.18624376	0	0	0	0.35355338	0	0.25000000
-0.19217211	0.46611956	0	0	0	0	0	0	-0.22822760	0	0	0	0.35355338	0	0.25000000
-0.16461642	0.47114354	0	0	0	0	0	0	-0.26719722	0	0	0	0.35355338	0	0.25000000
-0.13919210	0.46977335	0	0	0	0	0	0	-0.30315262	0	0	0	0.35355338	0	0.25000000
-0.11589918	0.46200904	0	0	0	0	0	0	-0.33609381	0	0	0	0.35355338	0	0.25000000
-0.094737627	0.44785061	0	0	0	0	0	0	-0.36602077	0	0	0	0.35355338	0	0.25000000
-0.075707458	0.42729801	0	0	0	0	0	0	-0.39293349	0	0	0	0.35355338	0	0.25000000
-0.058808666	0.40035129	0	0	0	0	0	0	-0.41683200	0	0	0	0.35355338	0	0.25000000
-0.044041254	0.36701044	0	0	0	0	0	0	-0.43771628	0	0	0	0.35355338	0	0.25000000
-0.031405218	0.32727545	0	0	0	0	0	0	-0.45558631	0	0	0	0.35355338	0	0.25000000
-0.020900564	0.28114632	0	0	0	0	0	0	-0.47044215	0	0	0	0.35355338	0	0.25000000
-0.012527290	0.22862303	0	0	0	0	0	0	-0.48228374	0	0	0	0.35355338	0	0.25000000
-0.0062853936	0.16970563	0	0	0	0	0	0	-0.49111110	0	0	0	0.35355338	0	0.25000000
-0.0021748766	0.10439408	0	0	0	0	0	0	-0.49692425	0	0	0	0.35355338	0	0.25000000
-0.00019573890	0.032688398	0	0	0	0	0	0	-0.49972320	0	0	0	0.35355338	0	0.25000000
0	-0.043323543	0.00034798027	0	0	0	0	0	-0.49975395	0.00024605921	0	0	0.35320541	0	0.25000000
0	-0.11411578	0.0026316007	0	0	0	0	0	-0.49813917	0.0018608228	0	0	0.35092178	0	0.25000000
0	-0.17851388	0.0070466003	0	0	0	0	0	-0.49501729	0.0049826992	0	0	0.34650680	0	0.25000000
0	-0.23651785	0.013592979	0	0	0	0	0	-0.49038830	0.0096116876	0	0	0.33996043	0	0.25000000
0	-0.28812766	0.022270737	0	0	0	0	0	-0.48425221	0.015747789	0	0	0.33128265	0	0.25000000
0	-0.33334336	0.033079874	0	0	0	0	0	-0.47660899	0.023391003	0	0	0.32047352	0	0.25000000
0	-0.37216491	0.046020392	0	0	0	0	0	-0.46745867	0.032541331	0	0	0.30753300	0	0.25000000
0	-0.40459231	0.061092287	0	0	0	0	0	-0.45680124	0.043198768	0	0	0.29246110	0	0.25000000
0	-0.43062559	0.078295559	0	0	0	0	0	-0.44463667	0.055363324	0	0	0.27525783	0	0.25000000
0	-0.45026472	0.097630218	0	0	0	0	0	-0.43096501	0.069034986	0	0	0.25592318	0	0.25000000
0	-0.46350971	0.11909625	0	0	0	0	0	-0.41578624	0.084213763	0	0	0.23445715	0	0.25000000
0	-0.47036058	0.14269365	0	0	0	0	0	-0.39910033	0.10089965	0	0	0.21085973	0	0.25000000
0	-0.47081730	0.16842245	0	0	0	0	0	-0.38090736	0.11909266	0	0	0.18513094	0	0.25000000
0	-0.46487990	0.19628263	0	0	0	0	0	-0.36120722	0.13879277	0	0	0.15727077	0	0.25000000
0	-0.45254833	0.22627416	0	0	0	0	0	-0.34000000	0.16000000	0	0	0.12727922	0	0.25000000
0	-0.43382266	0.25839710	0	0	0	0	0	-0.31728566	0.18271434	0	0	0.095156290	0	0.25000000
0	-0.40870282	0.29265141	0	0	0	0	0	-0.29306421	0.20693579	0	0	0.060901985	0	0.25000000
0	-0.37718886	0.32903710	0	0	0	0	0	-0.26733565	0.23266436	0	0	0.024516298	0	0.25000000
0	-0.33982447	0.36701044	0	0	0	0	0	-0.24029219	0.25970781	0	0	-0.013728909	0	0.25000000
0	-0.30282983	0.40035129	0	0	0	0	0	-0.21413302	0.28586698	0	0	-0.050723560	0	0.25000000
0	-0.26796657	0.42729801	0	0	0	0	0	-0.18948098	0.31051904	0	0	-0.085586831	0	0.25000000
0	-0.23523466	0.44785061	0	0	0	0	0	-0.16633603	0.33366397	0	0	-0.11831873	0	0.25000000
0	-0.20463414	0.46200904	0	0	0	0	0	-0.14469819	0.35530180	0	0	-0.14891924	0	0.25000000
0	-0.17616501	0.46977335	0	0	0	0	0	-0.12456747	0.37543252	0	0	-0.17738838	0	0.25000000
0	-0.14982726	0.47114354	0	0	0	0	0	-0.10594387	0.39405614	0	0	-0.20372614	0	0.25000000
0	-0.12562087	0.46611956	0	0	0	0	0	-0.088827372	0.41117263	0	0	-0.22793251	0	0.25000000
0	-0.10354588	0.45470145	0	0	0	0	0	-0.073217995	0.42678201	0	0	-0.25000751	0	0.25000000
0	-0.083602257	0.43688923	0	0	0	0	0	-0.059115727	0.44088426	0	0	-0.26995113	0	0.25000000
0	-0.065790020	0.41268286	0	0	0	0	0	-0.046520568	0.45347944	0	0	-0.28776336	0	0.25000000
0	-0.050109159	0.38208234	0	0	0	0	0	-0.035432525	0.46456748	0	0	-0.30344424	0	0.25000000
0	-0.036559679	0.34508768	0	0	0	0	0	-0.025851596	0.47414839	0	0	-0.31699371	0	0.25000000
0	-0.025141574	0.30169889	0	0	0	0	0	-0.017777778	0.48222223	0	0	-0.32841182	0	0.25000000
0	-0.015854850	0.25191596	0	0	0	0	0	-0.011211073	0.48878893	0	0	-0.33769855	0	0.25000000
0	-0.0086995065	0.19573890	0	0	0	0	0	-0.0061514801	0.49384853	0	0	-0.34485388	0	0.25000000
0	-0.0036755416	0.13316770	0	0	0	0	0	-0.0025990005	0.49740100	0	0	-0.34987783	0	0.25000000
0	-0.00078295561	0.064202361	0	0	0	0	0	-0.00055363320	0.49944636	0	0	-0.35277045	0	0.25000000
0	0	-0.011026625	2.1748767e-05	0	0	0	0	0	0.49996924	0	0	-0.35355338	0	0.25000000
0	0	-0.084559202	0.0013919211	0	0	0	0	0	0.49803153	0	0	-0.35355338	0	0.25000000
0	0	-0.15169765	0.0048934724	0	0	0	0	0	0.49307957	0	0	-0.35355338	0	0.25000000
0	0	-0.21244195	0.010526403	0	0	0	0	0	0.48511341	0	0	-0.35355338	0	0.25000000
0	0	-0.26679212	0.018290713	0	0	0	0	0	0.47413301	0	0	-0.35355338	0	0.25000000
0	0	-0.31474817	0.028186401	0	0	0	0	0	0.46013841	0	0	-0.35355338	0	0.25000000
0	0	-0.35631004	0.040213469	0	0	0	0	0	0.44312957	0	0	-0.35355338	0	0.25000000
0	0	-0.39147779	0.054371916	0	0	0	0	0	0.42310649	0	0	-0.35355338	0	0.25000000
0	0	-0.42025143	0.070661746	0	0	0	0	0	0.40006921	0	0	-0.35355338	0	0.25000000
0	0	-0.44263092	0.089082949	0	0	0	0	0	0.37401769	0	0	-0.35355338	0	0.25000000
0	0	-0.45861626	0.10963553	0	0	0	0	0	0.34495193	0	0	-0.35355338	0	0.25000000
0	0	-0.46820745	0.13231950	0	0	0	0	0	0.31287196	0	0	-0.35355338	0	0.25000000
0	0	-0.47140452	0.15713485	0	0	0	0	0	0.27777779	0	0	-0.35355338	0	0.25000000
0	0	-0.46820745	0.18408157	0	0	0	0	0	0.23966935	0	0	-0.35355338	0	0.25000000
0	0	-0.45861626	0.21315967	0	0	0	0	0	0.19854671	0	0	-0.35355338	0	0.25000000
0	0	-0.44263092	0.24436915	0	0	0	0	0	0.15440984	0	0	-0.35355338	0	0.25000000
0	0	-0.42025143	0.27770999	0	0	0	0	0	0.10725874	0	0	-0.35355338	0	0.25000000
0	0	-0.39147779	0.31318223	0	0	0	0	0	0.057093427	0	0	-0.35355338	0	0.25000000
0	0	-0.35631004	0.35078585	0	0	0	0	0	0.0039138794	0	0	-0.35355338	0	0.25000000
0	0	-0.31842369	0.38684532	0	0	0	0	0	-0.049680892	0	0	-0.35355338	0	0.25000000
0	0	-0.28264698	0.41653237	0	0	0	0	0	-0.10027681	0	0	-0.35355338	0	0.25000000
0	0	-0.24900164	0.43982533	0	0	0	0	0	-0.14785852	0	0	-0.35355338	0	0.25000000
0	0	-0.21748766	0.45672411	0	0	0	0	0	-0.19242600	0	0	-0.35355338	0	0.25000000
0	0	-0.18810509	0.46722877	0	0	0	0	0	-0.23397924	0	0	-0.35355338	0	0.25000000
0	0	-0.16085388	0.47133929	0	0	0	0	0	-0.27251825	0	0	-0.35355338	0	0.25000000
0	0	-0.13573405	0.46905565	0	0	0	0	0	-0.30804306	0	0	-0.35355338	0	0.25000000
0	0	-0.11274561	0.46037790	0	0	0	0	0	-0.34055364	0	0	-0.35355338	0	0.25000000
0	0	-0.091888539	0.44530600	0	0	0	0	0	-0.37004998	0	0	-0.35355338	0	0.25000000
0	0	-0.073162854	0.42383996	0	0	0	0	0	-0.39653209	0	0	-0.35355338	0	0.25000000
0	0	-0.056568541	0.39597979	0	0	0	0	0	-0.41999999	0	0	-0.35355338	0	0.25000000
0	0	-0.042105611	0.36172548	0	0	0	0	0	-0.44045368	0	0	-0.35355338	0	0.25000000
0	0	-0.029774062	0.32107705	0	0	0	0	0	-0.45789310	0	0	-0.35355338	0	0.25000000
0	0	-0.019573890	0.27403447	0	0	0	0	0	-0.47231835	0	0	-0.35355338	0	0.25000000
0	0	-0.011505098	0.22059774	0	0	0	0	0	-0.48372933	0	0	-0.35355338	0	0.25000000
0	0	-0.0055676843	0.16076688	0	0	0	0	0	-0.49212611	0	0	-0.35355338	0	0.25000000
0	0	-0.0017616501	0.094541892	0	0	0	0	0	-0.49750865	0	0	-0.35355338	0	0.25000000
0	0	-8.6995067e-05	0.021922758	0	0	0	0	0	-0.49987698	0	0	-0.35355338	0	0.25000000
0	0	0	-0.053828198	0.00054371916	0	0	0	0	-0.49961552	0.00038446751	0	-0.35328153	0.00027185958	0.24961554
0	0	0	-0.12370699	0.0031318225	0	0	0	0	-0.49778548	0.0022145328	0	-0.35198748	0.0015659112	0.24778546
0	0	0	-0.18719164	0.0078513045	0	0	0	0	-0.49444827	0.0055517107	0	-0.34962773	0.0039256522	0.24444829
0	0	0	-0.24428216	0.014702166	0	0	0	0	-0.48960400	0.010396002	0	-0.34620231	0.0073510832	0.23960400
0	0	0	-0.29497853	0.023684407	0	0	0	0	-0.48325258	0.016747406	0	-0.34171119	0.011842203	0.23325260
0	0	0	-0.33928075	0.034798026	0	0	0	0	-0.47539407	0.024605921	0	-0.33615437	0.017399013	0.22539409
0	0	0	-0.37718886	0.048043028	0	0	0	0	-0.46602845	0.033971548	0	-0.32953188	0.024021514	0.21602845
0	0	0	-0.40870282	0.063419402	0	0	0	0	-0.45515570	0.044844292	0	-0.32184368	0.031709701	0.20515572
0	0	0	-0.43382266	0.080927163	0	0	0	0	-0.44277585	0.057224143	0	-0.31308982	0.040463582	0.19277586
0	0	0	-0.45254833	0.10056630	0	0	0	0	-0.42888889	0.071111113	0	-0.30327025	0.050283149	0.17888889
